,epoch,loss,energy_mean,energy_std,GS,CI,HF,proposal_width,acceptance_rate,walltime,l2norm,l2norm_energy_grad,alpha,mu,max_update,module,module_name,pi,use_kfac,damping,adapt_damping,damping_adapt_interval,damping_adapt_decay,min_damping,max_damping,l2_reg,gamma,adapt_gamma,gamma_adapt_interval,gamma_adapt_decay,min_gamma,max_gamma,max_epsilon,epsilon,rho,step,precondition_method,quadratic_model,number_of_minres_it,effective_gradients,use_kl_clipping,norm_constraint,kl_max,log_rho,qmodel_change,loss_change
752,752,0.0010761518497020006,0.5962042808532715,0.0005248590605333447,2.0,0.5990672369459673,0.8140145540237427,0.6481680870056152,0.505615234375,0.7845578840024245,0.0016857972368597984,0.34190380573272705,-0.31194421648979187,0.04159446433186531,0.0007415769505314529,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,753,VMC,VMC,50,False,False,0.01,1.0,6.546789646148682,-1.7285347e-06,-0.001206994
753,753,-7.944798562675714e-05,0.5970008373260498,0.00038798432797193527,2.0,0.5990672369459673,0.8140145540237427,0.6217518448829651,0.499267578125,0.7397251969996432,0.0021759001538157463,0.2888500392436981,-0.354279100894928,0.11684530228376389,0.0009118294692598283,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,754,VMC,VMC,50,False,False,0.01,1.0,6.546789646148682,-1.7285347e-06,-0.001206994
754,754,0.0005746568785980344,0.5962981581687927,0.0005587973282672465,2.0,0.5990672369459673,0.8140145540237427,0.652927815914154,0.517333984375,0.7314302179984224,0.002827341901138425,0.19801181554794312,-0.3593178391456604,0.050575729459524155,0.0011705262586474419,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,755,VMC,VMC,50,False,False,0.01,1.0,6.546789646148682,-1.7285347e-06,-0.001206994
755,755,-0.00010665148147381842,0.5967229604721069,0.00046556154848076403,2.0,0.5990672369459673,0.8140145540237427,0.6237522959709167,0.481689453125,1.195265695998387,0.0027053330559283495,0.41362160444259644,-0.34992432594299316,0.03620942309498787,0.0011863324325531721,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,756,VMC,VMC,50,False,False,0.01,1.0,6.317141532897949,-2.5629997e-06,-0.0014284849
756,756,0.0011164237512275577,0.5953549742698669,0.0007620639516972005,2.0,0.5990672369459673,0.8140145540237427,0.6413595080375671,0.506103515625,0.7624338629975682,0.0036219796165823936,0.23473289608955383,-0.3604905903339386,0.054140280932188034,0.0020233378745615482,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,757,VMC,VMC,50,False,False,0.01,1.0,6.317141532897949,-2.5629997e-06,-0.0014284849
757,757,0.00029761146288365126,0.596542239189148,0.00043497802107594907,2.0,0.5990672369459673,0.8140145540237427,0.6293664574623108,0.5068359375,0.7441520049978863,0.002262091264128685,0.06936950981616974,-0.3569522798061371,0.06970647722482681,0.0007589129381813109,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,758,VMC,VMC,50,False,False,0.01,1.0,6.317141532897949,-2.5629997e-06,-0.0014284849
758,758,0.0012469545472413301,0.5947151184082031,0.0012088724179193377,2.0,0.5990672369459673,0.8140145540237427,0.642194390296936,0.499755859375,0.7938704600019264,0.004346342757344246,0.3278014659881592,-0.3507978618144989,0.06507234275341034,0.0023057921789586544,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,759,VMC,VMC,50,False,False,0.01,1.0,6.317141532897949,-2.5629997e-06,-0.0014284849
759,759,-0.0011776670580729842,0.5971989631652832,0.0005290653789415956,2.0,0.5990672369459673,0.8140145540237427,0.6493163704872131,0.501708984375,0.772896000999026,0.004276886582374573,0.4842154085636139,-0.2940220832824707,-0.07680152356624603,0.0022795654367655516,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,760,VMC,VMC,50,False,False,0.01,1.0,6.317141532897949,-2.5629997e-06,-0.0014284849
760,760,0.0021707280538976192,0.5955572128295898,0.000626328110229224,2.0,0.5990672369459673,0.8140145540237427,0.6377775073051453,0.501953125,1.1883503059980285,0.0016064825467765331,0.36316150426864624,-0.2805349826812744,0.016555244103074074,0.0005002890829928219,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,761,VMC,VMC,50,False,False,0.01,1.0,7.139772891998291,-1.7285347e-06,-0.002183497
761,761,-0.0005154487444087863,0.5976306796073914,0.00029574945801869035,2.0,0.5990672369459673,0.8140145540237427,0.6466106176376343,0.5087890625,0.7743257830006769,0.0019211482722312212,0.2146521359682083,-0.3367532193660736,0.17534424364566803,0.0010091406293213367,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,762,VMC,VMC,50,False,False,0.01,1.0,7.139772891998291,-1.7285347e-06,-0.002183497
762,762,0.001207150286063552,0.5949565768241882,0.0008960622944869101,2.0,0.5990672369459673,0.8140145540237427,0.6174248456954956,0.49658203125,0.7530968360006227,0.002339647151529789,0.32860979437828064,-0.3526822030544281,0.09115403890609741,0.0005804605898447335,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,763,VMC,VMC,50,False,False,0.01,1.0,7.139772891998291,-1.7285347e-06,-0.002183497
763,763,-0.0003012685920111835,0.5961392521858215,0.0005761784850619733,2.0,0.5990672369459673,0.8140145540237427,0.6539627313613892,0.48583984375,0.7350524220018997,0.003452487988397479,0.26478636264801025,-0.34220805764198303,0.11798039823770523,0.0014092630008235574,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,764,VMC,VMC,50,False,False,0.01,1.0,7.139772891998291,-1.7285347e-06,-0.002183497
764,764,0.001499523175880313,0.59597247838974,0.0005265273503027856,2.0,0.5990672369459673,0.8140145540237427,0.6413469314575195,0.5048828125,0.7505768420014647,0.0025408307556062937,0.21341650187969208,-0.3357759416103363,0.12000223249197006,0.0010031204437837005,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,765,VMC,VMC,50,False,False,0.01,1.0,7.139772891998291,-1.7285347e-06,-0.002183497
765,765,0.0002305316156707704,0.5960196852684021,0.0006996466545388103,2.0,0.5990672369459673,0.8140145540237427,0.6248682141304016,0.4921875,1.161295401998359,0.0016326243057847023,0.24318981170654297,-0.3394629657268524,0.038536541163921356,0.0005015208735130727,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,766,VMC,VMC,50,False,False,0.01,1.0,6.6202826499938965,-1.4901161e-06,-0.0011372566
766,766,0.0007061285432428122,0.5964577198028564,0.00042042965651489794,2.0,0.5990672369459673,0.8140145540237427,0.629142701625824,0.485595703125,0.7354664590020548,0.0022640477400273085,0.13917480409145355,-0.35956794023513794,0.07465345412492752,0.0011369360145181417,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,767,VMC,VMC,50,False,False,0.01,1.0,6.6202826499938965,-1.4901161e-06,-0.0011372566
767,767,0.0007249275222420692,0.5958165526390076,0.0006564929499290884,2.0,0.5990672369459673,0.8140145540237427,0.6556521654129028,0.511474609375,0.7477291210016119,0.0033802455291152,0.10934776067733765,-0.3885980248451233,0.03313106298446655,0.0016598535003140569,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,768,VMC,VMC,50,False,False,0.01,1.0,6.6202826499938965,-1.4901161e-06,-0.0011372566
768,768,0.0002063911233562976,0.5961227416992188,0.0005113724037073553,2.0,0.5990672369459673,0.8140145540237427,0.6492161750793457,0.509033203125,0.7984029059989552,0.002765733515843749,0.10139535367488861,-0.374828964471817,0.01312832348048687,0.0018597824964672327,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,769,VMC,VMC,50,False,False,0.01,1.0,6.6202826499938965,-1.4901161e-06,-0.0011372566
769,769,0.0013107977574691176,0.5944217443466187,0.0014797963667660952,2.0,0.5990672369459673,0.8140145540237427,0.6425366997718811,0.504150390625,0.7695831279997947,0.002051129238680005,0.24047565460205078,-0.3646121919155121,0.2329649031162262,0.0007342425524257123,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,770,VMC,VMC,50,False,False,0.01,1.0,6.6202826499938965,-1.4901161e-06,-0.0011372566
770,770,-3.358094545546919e-06,0.5961201190948486,0.0004806283686775714,2.0,0.5990672369459673,0.8140145540237427,0.636860728263855,0.500244140625,1.1965268540006946,0.0031440891325473785,0.10462430864572525,-0.380282998085022,0.13749651610851288,0.00169000297319144,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,771,VMC,VMC,50,False,False,0.01,1.0,7.453826904296875,-9.536743e-07,-0.001681149
771,771,-5.0079921493306756e-05,0.5966441035270691,0.0005936423549428582,2.0,0.5990672369459673,0.8140145540237427,0.6403612494468689,0.497314453125,0.7682775979992584,0.001801410922780633,0.15422943234443665,-0.3173122704029083,-0.06318259984254837,0.0009656428592279553,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,772,VMC,VMC,50,False,False,0.01,1.0,7.453826904296875,-9.536743e-07,-0.001681149
772,772,0.00031915755243971944,0.5960702896118164,0.001151922275312245,2.0,0.5990672369459673,0.8140145540237427,0.6455896496772766,0.49658203125,0.8016144230023201,0.002756074070930481,0.2932019531726837,-0.34803304076194763,0.00775154260918498,0.0008593731326982379,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,773,VMC,VMC,50,False,False,0.01,1.0,7.453826904296875,-9.536743e-07,-0.001681149
773,773,0.0003630728169810027,0.5968734622001648,0.0004133395850658417,2.0,0.5990672369459673,0.8140145540237427,0.6438645720481873,0.51611328125,0.7754177120004897,0.002619007835164666,0.23480936884880066,-0.3744039237499237,0.15124383568763733,0.0010387137299403548,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,774,VMC,VMC,50,False,False,0.01,1.0,7.453826904296875,-9.536743e-07,-0.001681149
774,774,0.0007564420229755342,0.5967329740524292,0.00048275155131705105,2.0,0.5990672369459673,0.8140145540237427,0.664452850818634,0.5146484375,0.807901062999008,0.001623692107386887,0.1633182317018509,-0.3613155484199524,0.03321798890829086,0.000542063731700182,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,775,VMC,VMC,50,False,False,0.01,1.0,7.453826904296875,-9.536743e-07,-0.001681149
775,775,0.001290102256461978,0.5962101221084595,0.0005161009030416608,2.0,0.5990672369459673,0.8140145540237427,0.6483508348464966,0.509521484375,1.1922037240001373,0.0014280045870691538,0.22009629011154175,-0.32464224100112915,-0.009547831490635872,0.0006674258620478213,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,776,VMC,VMC,50,False,False,0.01,1.0,6.345058441162109,-8.34465e-07,-0.00048476458
776,776,0.0005603567115031183,0.5961360931396484,0.0005467018927447498,2.0,0.5990672369459673,0.8140145540237427,0.6188294887542725,0.490234375,0.7761238580023928,0.0017512105405330658,0.1398443728685379,-0.35517290234565735,0.0399765819311142,0.000701133452821523,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,777,VMC,VMC,50,False,False,0.01,1.0,6.345058441162109,-8.34465e-07,-0.00048476458
777,777,0.000635417876765132,0.5963113307952881,0.000549210817553103,2.0,0.5990672369459673,0.8140145540237427,0.6430469155311584,0.51123046875,0.7947201339993626,0.0020816377364099026,0.35072842240333557,-0.3820284307003021,0.0980723425745964,0.0008438641671091318,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,778,VMC,VMC,50,False,False,0.01,1.0,6.345058441162109,-8.34465e-07,-0.00048476458
778,778,0.0014382735826075077,0.5955090522766113,0.0006158568430691957,2.0,0.5990672369459673,0.8140145540237427,0.6325387954711914,0.496337890625,0.7544532809988596,0.002197147812694311,0.11427126824855804,-0.33643463253974915,-0.02329121343791485,0.0009445933974348009,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,779,VMC,VMC,50,False,False,0.01,1.0,6.345058441162109,-8.34465e-07,-0.00048476458
779,779,-0.0005980162532068789,0.5969123244285583,0.0004514435422606766,2.0,0.5990672369459673,0.8140145540237427,0.6306160092353821,0.494384765625,0.7642482010014646,0.0027341321110725403,0.2953328490257263,-0.3372301459312439,0.10804744064807892,0.0016888912068679929,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,780,VMC,VMC,50,False,False,0.01,1.0,6.345058441162109,-8.34465e-07,-0.00048476458
780,780,0.0008539976552128792,0.5960772633552551,0.0007017181487753987,2.0,0.5990672369459673,0.8140145540237427,0.6502599716186523,0.511474609375,1.1545669990009628,0.0014426594134420156,0.11315620690584183,-0.35044607520103455,0.0547465942800045,0.0005625149933621287,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,781,VMC,VMC,50,False,False,0.01,1.0,8.247499465942383,-5.364418e-07,-0.0021409988
781,781,0.00043766311137005687,0.5960462093353271,0.0006760365795344114,2.0,0.5990672369459673,0.8140145540237427,0.6532113552093506,0.505126953125,0.7509313810005551,0.0050032115541398525,0.22526688873767853,-0.3799355626106262,0.22743742167949677,0.0028380113653838634,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,782,VMC,VMC,50,False,False,0.01,1.0,8.247499465942383,-5.364418e-07,-0.0021409988
782,782,0.0003325550933368504,0.5964665412902832,0.0004518191854003817,2.0,0.5990672369459673,0.8140145540237427,0.6415295004844666,0.491455078125,0.7523363069994957,0.003354789922013879,0.10854484140872955,-0.36390143632888794,0.03137940913438797,0.0016696654492989182,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,783,VMC,VMC,50,False,False,0.01,1.0,8.247499465942383,-5.364418e-07,-0.0021409988
783,783,0.0013722064904868603,0.5953918695449829,0.0008410383015871048,2.0,0.5990672369459673,0.8140145540237427,0.6435458064079285,0.506591796875,0.7465367949989741,0.0018917255802080035,0.5718901753425598,-0.3254912197589874,0.019319169223308563,0.001010382198728621,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,784,VMC,VMC,50,False,False,0.01,1.0,8.247499465942383,-5.364418e-07,-0.0021409988
784,784,0.00036221527261659503,0.5956913828849792,0.000609900220297277,2.0,0.5990672369459673,0.8140145540237427,0.6472775340080261,0.509033203125,0.7389521770019201,0.001470207585953176,0.4198310673236847,-0.3579019606113434,0.046282414346933365,0.0004285173781681806,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,785,VMC,VMC,50,False,False,0.01,1.0,8.247499465942383,-5.364418e-07,-0.0021409988
785,785,-7.220980478450656e-05,0.5967882871627808,0.00046318850945681334,2.0,0.5990672369459673,0.8140145540237427,0.6431562900543213,0.49951171875,1.152648836003209,0.0017849617870524526,0.24695271253585815,-0.29927903413772583,-0.044233545660972595,0.0009043776080943644,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,786,VMC,VMC,50,False,False,0.01,1.0,6.756860733032227,-1.3113022e-06,-0.0011306405
786,786,0.0005156363476999104,0.5966194272041321,0.0005130812642164528,2.0,0.5990672369459673,0.8140145540237427,0.6375080943107605,0.508056640625,0.7437408859987045,0.0017662168247625232,0.12464424222707748,-0.3618043065071106,0.06924495100975037,0.0008911805925890803,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,787,VMC,VMC,50,False,False,0.01,1.0,6.756860733032227,-1.3113022e-06,-0.0011306405
787,787,-0.0006326821749098599,0.5963644981384277,0.0007144252303987741,2.0,0.5990672369459673,0.8140145540237427,0.6577767729759216,0.52197265625,0.7323408240008575,0.0026306521613150835,0.43873292207717896,-0.31247952580451965,-0.05025521293282509,0.0009425614261999726,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,788,VMC,VMC,50,False,False,0.01,1.0,6.756860733032227,-1.3113022e-06,-0.0011306405
788,788,0.0015900300350040197,0.5963989496231079,0.0005510969203896821,2.0,0.5990672369459673,0.8140145540237427,0.6433037519454956,0.49169921875,0.7460509240008832,0.0018763979896903038,0.4479762315750122,-0.31303519010543823,0.04216416925191879,0.0005700638866983354,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,789,VMC,VMC,50,False,False,0.01,1.0,6.756860733032227,-1.3113022e-06,-0.0011306405
789,789,-0.00021252495935186744,0.5969470739364624,0.0003959239402320236,2.0,0.5990672369459673,0.8140145540237427,0.6466637253761292,0.5107421875,0.7849057179992087,0.0029464850667864084,0.24155744910240173,-0.3523164689540863,0.04875412955880165,0.0010466087842360139,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,790,VMC,VMC,50,False,False,0.01,1.0,6.756860733032227,-1.3113022e-06,-0.0011306405
790,790,-5.834019975736737e-05,0.5965122580528259,0.0005628564395010471,2.0,0.5990672369459673,0.8140145540237427,0.6405424475669861,0.48876953125,1.1509540429979097,0.001172260963357985,0.14841657876968384,-0.32043084502220154,-0.012479842640459538,0.0003449512296356261,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,791,VMC,VMC,50,False,False,0.01,1.0,7.748348236083984,-4.7683716e-07,-0.0010716915
791,791,0.001837564748711884,0.5948967337608337,0.0008454423514194787,2.0,0.5990672369459673,0.8140145540237427,0.6494038701057434,0.505615234375,0.7335806420014706,0.0011612201342359185,0.4501594007015228,-0.3126816749572754,0.15748712420463562,0.00028879725141450763,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,792,VMC,VMC,50,False,False,0.01,1.0,7.748348236083984,-4.7683716e-07,-0.0010716915
792,792,0.0003173940349370241,0.5961699485778809,0.0005088138859719038,2.0,0.5990672369459673,0.8140145540237427,0.6277888417243958,0.48681640625,0.7390665149978304,0.002406251383945346,0.34748542308807373,-0.3693874180316925,0.05017909035086632,0.0007494951714761555,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,793,VMC,VMC,50,False,False,0.01,1.0,7.748348236083984,-4.7683716e-07,-0.0010716915
793,793,0.0005406117998063564,0.5955731272697449,0.0008498873212374747,2.0,0.5990672369459673,0.8140145540237427,0.6502540111541748,0.490478515625,0.7361022810000577,0.003789735259488225,0.37686312198638916,-0.3787534832954407,0.19310438632965088,0.001269589178264141,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,794,VMC,VMC,50,False,False,0.01,1.0,7.748348236083984,-4.7683716e-07,-0.0010716915
794,794,0.00012431017239578068,0.595962643623352,0.0007849207031540573,2.0,0.5990672369459673,0.8140145540237427,0.6632060408592224,0.51025390625,0.753773447999265,0.002520548878237605,0.31048154830932617,-0.3600476384162903,0.025406168773770332,0.0011177434353157878,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,795,VMC,VMC,50,False,False,0.01,1.0,7.748348236083984,-4.7683716e-07,-0.0010716915
795,795,0.0005879608215764165,0.5957980155944824,0.0007140027009882033,2.0,0.5990672369459673,0.8140145540237427,0.6386373043060303,0.481689453125,1.1461032110019005,0.0023921732790768147,0.17163938283920288,-0.3656184673309326,-0.02972002513706684,0.0009934690315276384,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,796,VMC,VMC,50,False,False,0.01,1.0,6.7690324783325195,-1.0728836e-06,-0.0009148717
796,796,0.000399442738853395,0.5960657596588135,0.0008229301311075687,2.0,0.5990672369459673,0.8140145540237427,0.6195510029792786,0.493896484375,0.7603625209994789,0.003124640788882971,0.22927343845367432,-0.4230697751045227,0.12428890913724899,0.0017153716180473566,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,797,VMC,VMC,50,False,False,0.01,1.0,6.7690324783325195,-1.0728836e-06,-0.0009148717
797,797,0.0006035976111888885,0.5952261090278625,0.0006852498627267778,2.0,0.5990672369459673,0.8140145540237427,0.6514556407928467,0.506591796875,0.7738386389974039,0.0027065821923315525,0.37750813364982605,-0.34890466928482056,-0.006127865519374609,0.00102389941457659,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,798,VMC,VMC,50,False,False,0.01,1.0,6.7690324783325195,-1.0728836e-06,-0.0009148717
798,798,-0.000564131245482713,0.5962740778923035,0.0006405592430382967,2.0,0.5990672369459673,0.8140145540237427,0.6423646807670593,0.497802734375,0.7517683480000414,0.0017664729384705424,0.3265626132488251,-0.32857784628868103,0.008341358974575996,0.0007260129787027836,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,799,VMC,VMC,50,False,False,0.01,1.0,6.7690324783325195,-1.0728836e-06,-0.0009148717
799,799,0.001294716726988554,0.5957805514335632,0.0008044693386182189,2.0,0.5990672369459673,0.8140145540237427,0.6318140029907227,0.5146484375,0.7544921420012543,0.0028334963135421276,0.3545888662338257,-0.3284795582294464,0.10687307268381119,0.0012420743005350232,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,800,VMC,VMC,50,False,False,0.01,1.0,6.7690324783325195,-1.0728836e-06,-0.0009148717
800,800,-2.0482693798840046e-06,0.5959970951080322,0.0006281426758505404,2.0,0.5990672369459673,0.8140145540237427,0.6541895270347595,0.50244140625,1.165812036000716,0.0017175242537632585,0.3437092900276184,-0.32193613052368164,0.03107505291700363,0.0007790443487465382,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,801,VMC,VMC,50,False,False,0.01,1.0,7.1682024002075195,-1.9073486e-06,-0.0024511218
801,801,0.0005368012934923172,0.5967663526535034,0.00034736745874397457,2.0,0.5990672369459673,0.8140145540237427,0.6260772943496704,0.496337890625,0.7385664539979189,0.001726575312204659,0.1106567531824112,-0.34319180250167847,0.04312463849782944,0.001151614123955369,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,802,VMC,VMC,50,False,False,0.01,1.0,7.1682024002075195,-1.9073486e-06,-0.0024511218
802,802,0.0007793655386194587,0.5961095094680786,0.0005193962133489549,2.0,0.5990672369459673,0.8140145540237427,0.6278003454208374,0.486083984375,0.7456236239995633,0.0028603216633200645,0.1083490177989006,-0.3903096914291382,-0.018435588106513023,0.0017496547661721706,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,803,VMC,VMC,50,False,False,0.01,1.0,7.1682024002075195,-1.9073486e-06,-0.0024511218
803,803,3.9611782995052636e-05,0.5952651500701904,0.0009760301909409463,2.0,0.5990672369459673,0.8140145540237427,0.6346316933631897,0.490478515625,0.7346194090023346,0.0027992557734251022,0.15881061553955078,-0.32615819573402405,-0.05788235366344452,0.0017287741648033261,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,804,VMC,VMC,50,False,False,0.01,1.0,7.1682024002075195,-1.9073486e-06,-0.0024511218
804,804,0.000955261813942343,0.595846951007843,0.0005483396234922111,2.0,0.5990672369459673,0.8140145540237427,0.6267344355583191,0.480224609375,0.7307487079997372,0.001644596690312028,0.25342848896980286,-0.3420800566673279,0.05749843269586563,0.0006051018135622144,Linear,Linear,1.0,True,1e-07,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,805,VMC,VMC,50,False,False,0.01,1.0,7.1682024002075195,-1.9073486e-06,-0.0024511218
